0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
-0.9255118968111359,-0.29320017295539286,-0.06157102103117999,0.9524952302703458,0.08724360842727752,-0.6597909897496208,0.16962385214391462,0.19648747291830043,0.009405923924152,0.08360550056868044,0.00461394597708584,-0.07957298995074921,-0.006039823860909868,0.005156612336789501,0.02121135605557716,0.05286962392019743,-0.11489995608423251,-0.14079390883692594,0.11709938639326535,-0.050548112363898855,-0.01825975150460125,-0.07446115938777345,-0.004790868940501856,0.011163426628101908
-1.104960828738047,0.03230522405161202,1.6300997557078931,0.2922506483392936,0.35312541824242766,-0.21425404284512561,0.6541970983076896,1.5410373510805346,-0.110993857992319,0.0005820780217323179,0.13239457388612336,-0.13827915755074452,-0.13082461224959746,-0.05937477262963916,0.04990089960207102,0.23088886302795095,0.18455737222941612,-0.08076536388023348,0.07284426456727972,0.11317051152538637,0.00011794760560418277,0.03149796523366713,0.03716443392828076,-0.008735558504365212
1.347621293556105,0.05326314763060912,1.0229716373602633,-2.6272941598429265,-0.76258920046761,-0.11481895273471117,-0.12372082036307555,0.3726364657344221,-0.10360294286689165,0.008690394654770285,0.22393130332917852,0.06193031251139941,0.03997451428734133,0.13791888310162126,-0.005719448790422089,-0.03268703606810564,-0.07731305865892883,-0.03589145686682071,-0.06265984745130747,0.2577387129432808,-0.055987016052419854,-0.08526110620631072,-0.05383883133052171,0.05981978145962234
1.4599226979651743,-0.5406066554001525,-3.0119456789957835,-1.388430750096628,-0.6074037119280958,-0.008705149630288638,-2.188367441795759,0.38555752809892624,-0.3091551242916514,0.621315485135173,-0.8422087170683039,0.09353561228735077,0.39325290248122996,-0.44976173799752456,-0.2961754594941741,-0.13491438662005115,0.17603775330926755,0.2441909929115795,-0.2623871319912282,-0.47967419836301217,-0.09354954712400779,0.004919876425739617,-0.04898044793548499,0.12888308448272862
-0.5992612407289972,1.333793708428603,-1.4804170354878448,0.8860028338864097,-0.7294871867518394,0.32347360697753313,-1.0353350279791744,-0.4415960287097124,0.41635433639341535,0.05690569633641953,-0.09946521919795473,0.11979430760102751,-0.1601802202994351,0.06750684303291064,0.08107177945479382,0.2569410840200432,0.2506341899342721,-0.07815599753879723,0.010766303920512471,-0.15639622762274608,0.0677072420501819,-0.07674904495892522,-0.09274819549788553,0.0431149577271246
0.021167189498521515,-0.5732540960012769,-0.6769421509799337,0.04313090002453075,0.11425248981682734,-0.79801884865918,-0.9136482208120843,-0.7037493527863881,0.3337030856124242,0.16231620749277625,0.016811671618628454,-0.23331528044395508,-0.03294323917349777,-0.11458299317939849,-0.005037403082826584,-0.1484910570932473,-0.04843617920126862,0.04675918464938969,0.08932885402831732,-0.15269252536068306,-0.01611722014401862,0.04906942045387655,0.018883279684634623,-0.027416781302943442
-0.06254988574900941,-1.5257464850772369,1.6746530458576026,-1.3329393556820186,-1.0003713572056374,-0.11128211525929803,0.3316575210415762,0.9354233512638775,-0.026414903775354895,0.15105444902984885,0.09252791640157738,0.014352492261751771,-0.21347557006430593,0.03593199721129407,0.024385151164910884,-0.10062109602696742,0.03838773618108202,0.05527910689291981,0.15598773686909803,-0.02870541360114112,0.017362643752423874,-0.0009409920196716663,0.004201785589439734,0.04771472158711953
-0.06821089668254014,2.757592375237351,-0.7963070640793488,0.5007796920506614,0.29444287429799126,-0.7655506949846652,-0.029555815277164624,-0.6984277935753054,-0.1963292646634044,0.1421372359207712,0.015501035453618561,-0.12816127080633474,-0.04819921797670533,-0.09634164019652754,-0.08356934343137051,-0.015143795172443523,0.2303046029508913,0.24879988716437101,0.027736225241168276,-0.016472145227489878,-0.043385536105761374,-0.04041892628235643,0.05695173644057,0.03583135209903183
1.5631961112231803,0.5032124236013272,-0.23833088448489043,1.3136626184291258,1.4147528890032197,1.2750430162952713,0.02418194325505869,-0.8867333478771086,-0.17778955064704532,0.23989060265104473,-0.13883546961938592,0.951572503558865,-0.2275616320828573,0.3269544673070494,-0.28331315772490046,0.029833351220434384,0.12538417113042885,0.24828989779924326,-0.09406499471048141,-0.20716934951147642,0.165674858963033,0.058230752572232675,-0.06191169451851268,0.11386496343714493
0.278880433549685,-0.5451941877387185,-0.755186628716231,0.6758433867428837,0.7630534221653641,0.5866572029744653,0.5294654872876042,0.009423717709890762,-0.10416832791897379,-0.4954053879845155,-0.09034840207448981,0.4294906345655464,-0.07556661425640643,0.01536736245587818,-0.0060515099774819565,0.0699998838176862,0.06509691188887558,0.18677997322131915,-0.13436789321446638,0.04845290109032754,0.03544652486718936,0.01569239878686373,0.003033255110743464,0.004602909973238911
